x_left_m,y_left_m,x_center_m,y_center_m,x_right_m,y_right_m
21.948398936156842,4.573083002526805,23.18905269435679,3.7300063439337983,24.429706452556736,2.8869296853407915
22.049020868460904,4.728542375445936,23.326433443327616,3.942274537128487,24.60384601819433,3.1560066988110376
22.143580584233938,4.890188320753254,23.45513667115658,4.162300533483702,24.766692758079223,3.434412746214149
22.232155120184387,5.058557641896734,23.575034968958327,4.390221116067954,24.917914817732267,3.7218845902391733
22.31476129176462,5.23420420237893,23.686000927847545,4.626173067949809,25.05724056393047,4.018141933520688
22.39135337288166,5.417684785680622,23.78790713893889,4.870293172197767,25.184460904996122,4.322901558714912
22.461824158176427,5.609545475902927,23.880626193347062,5.122718211880395,25.299428228517698,4.635890947857863
22.526009066735426,5.810309510601213,23.96403068218674,5.383584970066227,25.40205229763805,4.9568604295312415
22.583692683967758,6.020467325171248,24.03799319657257,5.653030229823797,25.492293709177385,5.285593134476345
22.63461698414521,6.240469215691122,24.10238632761925,5.931190774221644,25.57015567109329,5.621912332752166
22.67849043654721,6.470720747506532,24.15708266644144,6.218203386328305,25.63567489633567,5.965686025150078
22.715009425373268,6.711672417494249,24.20195480415381,6.514204849212309,25.688900182934354,6.316737280930369
22.743893051918224,6.9639203546925215,24.23689511036541,6.819196985907574,25.729897168812595,6.674473617122627
22.76487661472311,7.227111235453558,24.261891677050365,7.132528450733872,25.75890673937762,7.037945666014187
22.7776913104233,7.500135745081256,24.27696151524804,7.453350566607931,25.77623172007278,7.406565388134606
22.78212195618817,7.7817852799619445,24.282121642124416,7.780814614640754,25.78212132806066,7.779843949319563
22.778010947540135,8.070883551616244,24.277389074845523,8.114071875943402,25.77676720215091,8.15726020027056
22.765247635673802,8.366283340535716,24.26278083057736,8.452273631626891,25.760314025480916,8.538263922718066
22.743760273749537,8.666862983375777,24.23831392648589,8.794571162802264,25.732867579222244,8.92227934222875
22.71351000597264,8.971522925150381,24.20400537973717,9.140115750580584,25.694500753501696,9.308708576010787
22.6744864845665,9.279182506743279,24.159872207497152,9.48805867607284,25.645257930427803,9.6969348454024
22.62670479577712,9.588777078481058,24.10593142693186,9.837551220390123,25.585158058086602,10.086325362299188
22.570203453731086,9.899255487649777,24.042200055207303,10.187744664643414,25.51419665668352,10.476233841637052
22.505043281990886,10.209577968633184,23.96869510948946,10.53779028994378,25.432346936988033,10.866002611254377
22.431307049257924,10.518714460789639,23.88543360694434,10.886839377402268,25.339560164630754,11.254964294014897
22.34909975982623,10.82564338655099,23.79243256473795,11.234043208129886,25.23576536964967,11.642443029708783
22.25854952235217,11.129350937869864,23.689709000036267,11.5785530632377,25.120868477720364,12.027755188605537
22.159808932629435,11.428830941705732,23.57727993000532,11.91952022383671,24.994750927381208,12.410209505967687
22.053056073876803,11.723087594656397,23.455162371811117,12.25609597103798,24.85726866974543,12.789104347419565
21.93834519623609,12.011503167247021,23.32337383723798,12.58743342657054,24.708402478239872,13.163363685894058
21.81540702342764,12.29460539886428,23.18201182571601,12.91298336933409,24.548616628004382,13.5313613398039
21.684060303437626,12.5734009739305,23.03134140311343,13.232820141422888,24.378622502789234,13.892239308915276
21.544403434960607,12.848226007834413,22.87164871013989,13.547096510513036,24.198893985319174,14.24596701319166
21.396573864399116,13.119299668662025,22.70321988750501,13.855965244280668,24.009865910610905,14.59263081989931
21.24071069264193,13.386821375017629,22.526341075918445,14.159579110401932,23.81197145919496,14.932336845786235
21.07695706249126,13.650971962401705,22.3412984160898,14.458090876552909,23.605639769688338,15.265209790704112
20.905462152060437,13.911915212066422,22.14837804872872,14.751653310409758,23.391293945397003,15.591391408753093
20.72638275175369,14.169799633334286,21.947866114544816,15.040419179648566,23.169349477335942,15.911038725962847
20.53988442739767,14.424760396094172,21.740048754247745,15.324541251945476,22.94021308109782,16.22432210779678
20.346142292114493,14.676921321411463,21.52521210854712,15.604172294976618,22.704281924979746,16.531423268541772
20.145341424090248,14.926396852829466,21.303642318152583,15.8794650764181,22.46194321221492,16.832533300006734
19.93767697662435,15.173293947096212,21.07562552377376,16.15057236394606,22.21357407092317,17.12785078079591
19.723354031324888,15.417713839179077,20.84144786612029,16.417646925236596,21.959541700915693,17.417580011294113
19.50258724589407,15.659753651389522,20.601395485901776,16.680841527965857,21.700203725909482,17.70192940454219
19.27560034557817,15.899507829506087,20.35575452382787,16.94030893980993,21.43590870207757,17.981110050113777
19.042625502967226,16.137069399591006,20.104811120608225,17.196201928444978,21.166996738249225,18.25533445729895
18.803902645245323,16.37253104766095,19.848851416952428,17.44867326154711,20.893800188659533,18.52481547543327
18.5596787218887,16.60598603061789,19.58816155357013,17.69787570679243,20.61664438525156,18.789765382966973
18.31020695969613,16.83752893111959,19.32302767117097,17.94396203185709,20.335848382645807,19.05039513259459
18.05574612627365,17.0672562716859,19.05373591046457,18.187085004417185,20.05172569465549,19.30691373714847
17.796559817910495,17.295267004623973,18.780572412160573,18.42739739214885,19.764585006410652,19.55952777967373
17.53291578329,17.521662894630165,18.503823316968585,18.66505196272823,19.47473085064717,19.808441030826298
17.265085290717202,17.7465488104707,18.22377476559825,18.900201483831403,19.182464240479298,20.053854157192106
16.99334254349671,17.97003294119173,17.940712898759195,19.13299872313453,18.88808325402168,20.295964505077333
16.717964145703007,18.192226951056576,17.654923857161073,19.363596448313704,18.59188356861914,20.534965945570832
16.439228618779538,18.413246086001262,17.366693781513497,19.592147427045063,18.294158944247457,20.771048768088864
16.157415968101517,18.63320924294514,17.076308812526086,19.818804427004743,17.995201656950655,21.004399611064347
15.872807297756404,18.852239011872975,16.784055090908495,20.04372021586884,17.695302884060588,21.23520141986471
15.58568447126378,19.070461699263586,16.49021875737033,20.267047561313493,17.394753043476875,21.4636334233634
15.296329815704148,19.288007340209234,16.19508595262124,20.48893923101481,17.093842089538335,21.68987112182039
15.005025866696046,19.505009705463234,15.89894281737086,20.709547992648925,16.792859768045673,21.914086279834617
14.712055151808483,19.721606308670918,15.6020754923288,20.92902661389197,16.492095832849113,22.136446919113023
14.417700010281402,19.93793841817505,15.304770118204717,21.14752786242005,16.191840226128033,22.357117306665046
14.122242447322469,20.154151077029,15.007312835708206,21.365204505909293,15.892383224093942,22.576257934789588
13.825964021734638,20.370393134180233,14.709989785548942,21.582209312035825,15.594015549363245,22.794025489891418
13.529145766186634,20.58681728918589,14.413087108436535,21.798695048475764,15.297028450686437,23.010572807765637
13.232068140063632,20.803580152264843,14.116890945080598,22.014814482905248,15.001713750097565,23.226048813545653
12.935011015517045,21.020842320953943,13.821687436190786,22.230720383000364,14.708363856864526,23.440598445046785
12.638253698070045,21.238768474091565,13.52776272247673,22.446565516437285,14.417271746883415,23.654362558783006
12.342074983925652,21.45752748326764,13.235402944648053,22.662502650892083,14.128730905370453,23.867477818516527
12.046753256966266,21.67729254122327,12.944894243414382,22.878684554040905,13.843035229862497,24.08007656685854
11.752566629320818,21.898241305914393,12.656522759485329,23.095263993559872,13.56047888964984,24.29228668120535
11.45979313030077,22.120556058033888,12.370574633570584,23.31239373712512,13.281356136840397,24.504231416216353
11.168710949452963,22.34442386866375,12.087336006379717,23.530226552412746,13.00596106330647,24.71602923616174
10.879598740423488,22.570036772353276,11.807093018622403,23.74891520709889,12.734587296821319,24.927793641844502
10.592735993226892,22.79759193923347,11.530131811008252,23.968612468859664,12.467527628789611,25.139632998485858
10.30840348331763,23.02729183772541,11.256738524246884,24.1894711053712,12.20507356517614,25.35165037301699
10.026883806480411,23.25934437691808,10.987199299047951,24.41164388430961,11.947514791615491,25.563943391701137
9.748462008878615,23.493963014734188,10.721800276121062,24.635283573351035,11.695138543363509,25.776604131967883
9.473426321477465,23.731366814527778,10.460827596175886,24.860542940171573,11.448228870874306,25.98971906581537
9.20206900729211,23.971780428759335,10.204567399922013,25.087574752447377,11.207065792551916,26.20336907613542
8.93468732825759,24.21543398390443,9.953305828069093,25.316531777854525,10.971924327880595,26.41762957180462
8.671584635678013,24.462562835874945,9.707329021326768,25.547566784069183,10.743073406975522,26.63257073226342
8.413071583840944,24.71340716016604,9.466923120404626,25.78083253876745,10.520774656968308,26.84825791736886
8.159467460103107,24.968211336019735,9.232374266012364,26.01648180962547,10.305281071921621,27.064752283231208
7.911101616174458,25.22722307962222,9.003968598859544,26.25466736431935,10.09683558154463,27.28211164901648
7.668314974118336,25.490692278442936,8.781992259655844,26.495541970525192,9.895669545193353,27.50039166260745
7.431461566521693,25.75886947823479,8.566731389110885,26.739258395919148,9.702001211700075,27.719647313603506
7.20091005339019,26.03200397715942,8.358472127934274,26.985969408177336,9.516034202478357,27.939934839195253
6.977045138977633,26.310341489396826,8.157500616835684,27.235827774975885,9.337956094693734,28.161314060554943
6.760268790888675,26.59412135500146,7.964102996524701,27.4889862639909,9.167937202160727,28.38385117298034
6.551001143040117,26.883573295154758,7.778565407710992,27.745597642898517,9.006129672381867,28.607621990642276
6.349680945899319,27.178913743467835,7.601173991104176,28.005814679374836,8.852667036309033,28.83271561528184
6.156765415205431,27.480341824964277,7.432214887413863,28.269790141096014,8.707664359622296,29.05923845722775
5.972729328233789,27.788035103903738,7.271974237349717,28.53767679573814,8.571219146465644,29.28731848757254
5.798063229074807,28.10214527699376,7.120738181621348,28.80962741097737,8.44341313416789,29.51710954496098
5.633270635540592,28.42279404486686,6.978792860938402,29.0857947544898,8.324315086336211,29.748795464112742
5.478864193029713,28.750069444764453,6.846424416010507,29.366331593951568,8.2139846389913,29.982593743138683
5.335360795290104,29.0840229620419,6.723918987547268,29.6513906970388,8.112477179804433,30.2187584320357
5.203275785127483,29.42466774743511,6.611562716258348,29.941124831427583,8.019849647389213,30.457581915420057
5.083116451840456,29.771978242012203,6.509641742853358,30.235686764794085,7.936167033866259,30.699395287575967
4.975375144247413,30.12589144663553,6.418442208041942,30.5352292648144,7.8615092718364705,30.94456708299327
4.88052735042106,30.48628957255952,6.338250252533726,30.839905099164657,7.795973154646392,31.193520625769793
4.79912104141618,30.852466955308167,6.269344640266521,31.14985990980365,7.739568239116862,31.44725286429913
4.731458354508469,31.222986430403868,6.211799311853362,31.46504148613955,7.692140269198255,31.707096541875234
4.677334418886294,31.596824999024197,6.165461710154098,31.7851788282498,7.653589001421902,31.973532657475406
4.636380049276887,31.973611844569174,6.13016755261739,32.10998960985276,7.623955055957893,32.24636737513635
4.608228786676817,32.35303723466322,6.105752556691886,32.43919150466682,7.603276326706956,32.52534577467043
4.592525925378556,32.73481621463935,6.092052439826258,32.772502186410364,7.59157895427396,32.810188158181376
4.588930189776466,33.1186842267127,6.08890291946917,33.109639328801805,7.588875649161874,33.10059443089091
4.597114641684252,33.504393106510754,6.096139713069277,33.450320605559526,7.595164784454303,33.3962481046083
4.616766984527596,33.891707521936574,6.113598538075234,33.79426369040188,7.610430091622872,33.69681985886718
4.647589413740825,34.28040187697357,6.141115111935722,34.14118625704734,7.63464081013062,34.001970637121104
4.689298141326201,34.67025767294703,6.178525152099379,34.49080597921419,7.6677521628725565,34.31135428548134
4.741622700109539,35.06106129997178,6.225664376014869,34.84284053062088,7.709706051920199,34.62461976126998
4.804305111850411,35.45260221964927,6.282368501130875,35.19700758498581,7.76043189041134,34.94141295032235
4.87709898422958,35.84467149447276,6.348473244896031,35.55302481602733,7.819847505562482,35.2613781375819
4.959768585369995,36.23706061805868,6.423814324759011,35.91060989746387,7.887860064148027,35.584159176869065
5.05208793104484,36.62956060180868,6.508227458168484,36.2694805030138,7.964366985292129,35.90940040421893
5.15383990891993,37.02196127681398,6.60154836257308,36.62935430639547,8.04925681622623,36.23674733597696
5.2648154557596705,37.41405077392653,6.703612755421503,36.98994898132737,8.142410055083335,36.56584718872821
5.384812797136025,37.805615149383364,6.8142563541623815,37.3509822015278,8.243699911188738,36.896349253672234
5.513636754458076,38.19643812780807,6.933314876244388,37.712171640715184,8.3529929980307,37.227905153622295
5.651098120748379,38.58630093859022,7.060624039116188,38.07323497260789,8.470149957483997,37.560169006625564
5.797013104243788,38.9749822254433,7.196019560226432,38.43388987092433,8.595026016209076,37.892797516405366
5.951202837344368,39.362258012296465,7.339337157023785,38.7938540093829,8.727471476703201,38.22545000646933
6.1134929474756134,39.747901711580184,7.490412546956904,39.15284506170197,8.867332146438194,38.55778841182375
6.283713185906846,40.13168416343526,7.649081447474469,39.51058070159995,9.014449709042092,38.88947723976464
6.461697110356457,40.513373696441505,7.815179576025109,39.86677860279518,9.16866204169376,39.22018350914885
6.647281817217439,40.89273620216842,7.9885426500575,40.22115643900608,9.32980348289756,39.54957667584374
6.840307719379989,41.269535217236324,8.169006387020325,40.5734318839511,9.497705054660662,39.87732855066588
7.040618365858496,41.643532007686105,8.356406504362209,40.92332261134853,9.672194642865922,40.20311321501096
7.24806029970625,42.01448565132637,8.550578719531842,41.27054629491683,9.853097139357434,40.526606938507285
7.462482950991545,42.382153114389425,8.751358749977854,41.61482060837433,10.040234548964163,40.847488102359236
7.683738561893108,42.746289319317945,8.958582313148941,41.95586322543949,10.233426064404775,41.16543713156103
7.911682141230733,43.106647200839646,9.17208512649374,42.293391819830646,10.432488111756749,41.480136438821646
8.146171445967948,43.462977747695845,9.391702907460914,42.6271240652662,10.63723436895388,41.79127038283656
8.3870669873925,43.815030027482194,9.617271373499149,42.956777635464576,10.847475759605798,42.09852524344696
8.634232059789262,44.162551192055886,9.848626242057057,43.28207020414409,11.06302042432485,42.401589216232296
8.88753278945655,44.50528646087203,10.085603230583336,43.6027194450232,11.283673671710122,42.700152429174366
9.146838201867148,44.8429790794422,10.328038056526658,43.91844303182029,11.509237911186169,42.993906984198375
9.412020304629095,45.17537024987443,10.575766437335634,44.22895863825369,11.739512570042173,43.28254702663294
9.682954183638348,45.50219903016013,10.828624090458971,44.53398393804184,11.974293997279595,43.56576884592356
9.959518109417628,45.82320219853376,11.086446733345309,44.83323660490312,12.213375357272989,43.843271011272485
10.241593650081715,46.1381140788598,11.349070083443324,45.12643431255593,12.456546516804934,44.11475454625206
10.529065786628879,46.446666322612835,11.61632985820166,45.41329473471863,12.70359392977444,44.37992314682443
10.821823025304406,46.74858764263873,11.888061775068984,45.69353554510967,12.954300524833561,44.638483447580604
11.11975750057704,47.04360349354516,12.164101551493964,45.96687441744736,13.208445602410888,44.89014534134955
11.42276506078102,47.33143569331935,12.444284904925231,46.23302902545012,13.465804749069443,45.134622357580895
11.730745326663488,47.61180198065998,12.72844755281151,46.49171704283639,13.726149778959531,45.3716321050128
12.043601710906024,47.88441550262449,13.01642521260139,46.74265614332448,13.989248714296757,45.60089678402447
12.36124138413642,48.148984227631566,13.30805360174356,46.985564000632806,14.254865819350698,45.822143773634046
12.683575169990469,48.405210279747585,13.603168437686705,47.220158288479794,14.52276170538294,46.035106297212
13.010517348443779,48.65278919169309,13.901605437879454,47.44615668058381,14.792693527315128,46.239524169474535
13.341985342953928,48.89140907632415,14.20320031977048,47.66327685066322,15.06441529658703,46.435144625002295
13.677899263042477,49.1207497197078,14.50778880080844,47.87123647243645,15.337678338574403,46.6217232251651
14.01818126999022,49.340481603583726,14.815206598441996,48.06975321962186,15.612231926893772,46.79902483565999
14.362754729614268,49.550264871272184,15.125289430119828,48.25854476593787,15.887824130625388,46.96682466060356
14.71154311307905,49.74974825922639,15.437873013290556,48.43732878510284,16.164202913502063,47.12490931097929
15.06446860497644,49.93856802667625,15.75279306540289,48.605822950835176,16.44111752582934,47.2730778749941
15.421450378310372,50.116346928301056,16.069885303905444,48.76374493685327,16.718320229500517,47.41114294540549
15.782402499571186,50.282693289547105,16.388985446246906,48.9108124168755,16.995568392922625,47.5389315442039
16.147231435026317,50.43720026071776,16.709929209875945,49.04674306462027,17.272626984725573,47.65628586852279
16.515833143074513,50.579445343512965,17.032552312241187,49.17125455380594,17.54927148140786,47.76306376409891
16.888089758413248,50.70899030090343,17.356690470791328,49.28406455815093,17.82529118316941,47.85913881539843
17.26386590305453,50.82538157598318,17.682179402975002,49.38489075137363,18.100492902895475,47.944399926764085
17.64300469755402,50.92815135484469,18.008854826240892,49.47345080719242,18.374704954927765,48.018750259540155
18.025323592872486,51.01681940887994,18.33655245803766,49.54946239932569,18.64778132320283,48.08210538977144
18.41039783361828,51.090859262521406,18.66510801581393,49.61264320149181,18.919818198009583,48.13442714046221
18.796432060603216,51.14969341660575,18.99437473081989,49.66281120899565,19.19231740103656,48.17592900138555
19.181296905870816,51.19356710150569,19.32431340067916,49.70040057287845,19.467329895487502,48.20723404425121
19.564183465307664,51.22333198950177,19.65492563463245,49.72607921902304,19.745667803957232,48.22882644854431
19.944844966903855,51.23994497058853,19.98621311998205,49.74051552046062,20.027581273060246,48.241086070332706
20.323099834547634,51.244369773886035,20.31817754403032,49.74437785022242,20.313255253513006,48.244385926558806
20.698824908763378,51.23756624648406,20.650820594079576,49.73833458133963,20.602816279395775,48.2391029161952
21.071947937685543,51.22048203537776,20.984143957432103,49.72305408684346,20.896339977178663,48.22562613830916
21.442439231913582,51.19404654348289,21.318149321390287,49.69920473976515,21.19385941086699,48.20436293604741
21.810303182998325,51.15916696098325,21.652838373256408,49.6674549131359,21.49537356351449,48.17574286528855
22.1755701598552,51.116726056527554,21.988212800332786,49.62847297998688,21.80085544081037,48.14021990344621
22.538289119901243,51.067581364820214,22.32427428992178,49.582927313349344,22.11025945994232,48.098273261878475
22.898521120837707,51.012565409400885,22.661024529325672,49.53148628625446,22.42352793781364,48.05040716310804
23.256333802556075,50.95248663331916,22.99846520584684,49.47481827173351,22.740596609137608,47.99714991014786
23.611796826805488,50.88813076046105,23.33659800678752,49.41359164281761,23.06139918676955,47.93905252517416
23.96497821080967,50.820262365137864,23.675424619450112,49.34847477253804,23.385871028090556,47.876687179938216
24.315941463830768,50.749626479927784,24.014946731136924,49.280136033925984,23.71395199844308,47.810645587924185
24.664743426436257,50.67695011773754,24.355166029150247,49.20924380001263,24.045588631864238,47.74153748228772
25.011432715335843,50.60294362209533,24.696084200792452,49.13646644382924,24.38073568624906,47.66998926556315
25.356048687618593,50.528301789860755,25.03770293336582,49.06247233840699,24.71935717911305,47.59664288695323
25.698620853713894,50.45370473380119,25.38002391417269,48.9879298567771,25.061426974631484,47.52215497975301
26.039168686065025,50.379818470246725,25.723048830515395,48.91350737197075,25.406928974965766,47.44719627369478
26.37770178877624,50.30729523086088,26.06677936969624,48.83987325701919,25.755856950616238,47.372451283177504
26.7142204113309,50.236773508991206,26.41121721901758,48.76769588495361,26.10821402670426,47.298618260916015
27.04871630613407,50.16887786153671,26.756364065781703,48.69764362880524,26.464011825429335,47.22640939607377
27.381173944471485,50.10421849807934,27.10222159729092,48.63038486160524,26.823269250110357,47.156551225131146
27.71157211778112,50.04339070129161,27.448791500847623,48.56658795638488,27.186010883914125,47.08978521147815
28.03989527894592,49.986972602082936,27.796075463754065,48.50692128617534,27.55225564856221,47.02686997026775
28.36667101279938,49.935440486550974,28.144074742478143,48.45204879841224,27.921478472156906,46.96865711027351
28.69323877977091,49.8889198029808,28.49276550009061,48.402376677426005,28.29229222041031,46.91583355187121
29.020442028234314,49.84727454271837,28.842085433853438,48.35791598104127,28.66372883947256,46.86855741936418
29.348289620348307,49.81047667019695,29.19196898177409,48.31864428753603,29.03564834319987,46.826811904875115
29.67671932223812,49.77850873364967,29.542350581860013,48.28453917518832,29.407981841481906,46.79056961672697
30.00566854992526,49.75135323125262,29.89316467211875,48.25557822227617,29.78066079431224,46.75980321329972
30.335074382994254,49.7289925942728,30.244345690557736,48.23173900707765,30.15361699812122,46.734485419882496
30.664873578686592,49.71140917138676,30.59582807518441,48.21299910787073,30.52678257168223,46.714589044354696
30.995002586332955,49.69858521414589,30.947546264006327,48.19933610293347,30.9000899416797,46.70008699172105
31.325397562040727,49.690502863558365,31.29943469503088,48.1907275705439,31.27347182802103,46.69095227752943
31.65599438356236,49.68714413775455,31.651427806265616,48.18715108898006,31.646861228968874,46.68715804020557
31.98672866527601,49.68849092069839,32.00346003571795,48.18858423651996,32.02019140615989,46.688677552341524
32.31753577321886,49.69452495190539,32.355465821395406,48.195004591441645,32.393395869571954,46.6954842309779
32.64835084011797,49.70522781712528,32.7073796013054,48.206389732023126,32.766408362492825,46.707551646920976
32.97910878037287,49.72058093994678,33.05913581345547,48.22271723654249,33.13916284653807,46.72485353313821
33.3097443049467,49.740565574280495,33.41066889585306,48.243964683277696,33.511593486759416,46.747363792274896
33.640191936132894,49.76516279767699,33.76191328650564,48.270109650506825,33.883634636878384,46.77505650333666
33.97038602216691,49.79435350543575,34.112803423420694,48.30112971650787,34.255220824674474,46.807905927579995
34.30026075165846,49.82811840546331,34.463273744605694,48.3370024595589,34.626286737552924,46.8458865136545
34.62975016782581,49.86643801383858,34.81325868806812,48.377705457937935,34.99676720831042,46.88897290203729
34.958788182515924,49.909292651045554,35.162692691815444,48.423216289922976,35.36659720111496,46.9371399288004
35.28730859000137,49.95666243883522,35.511510193855145,48.4735125337921,35.735711797708916,46.99036262874899
35.615245080545456,50.00852729768004,35.859645632194685,48.528571767823294,36.10404618384391,47.04861623796655
35.9425312537329,50.06486694478747,36.207033444841535,48.58837157029463,36.47153563595017,47.1118761958018
36.26910063156527,50.125660892639935,36.55360806980319,48.652889519484106,36.838115508041106,47.180118146328276
36.59488667132291,50.190888448032695,36.89930394508713,48.72210319366977,37.20372121885134,47.25331793930684
36.91982277819881,50.26052871158231,37.24405550870079,48.795990171129645,37.56828823920277,47.33145163067698
37.24384231770986,50.33456057768181,37.587797198651685,48.87452803014176,37.93175207959351,47.41449548260171
37.56687862789464,50.41296273488124,37.93046345294728,48.95769434898418,38.29404827799992,47.50242596308711
37.8888650313068,50.49571366667464,38.27198870959504,49.045466705934885,38.655112387883285,47.59521974519513
38.20973484681541,50.582791652678125,38.61230740660245,49.13782267927195,39.014879966389486,47.69285370586577
38.52942140122368,50.674174770185424,38.95135398197696,49.23473984727335,39.373286562730236,47.79530492436128
38.84785804071834,50.769840896091,39.28906287372609,49.336195788217154,39.730267706733834,47.90255068034331
39.1649781421629,50.86976770917319,39.62536851985727,49.44216808038141,40.085758897551635,48.014568451589625
39.48071512424683,50.97393269273231,39.960205358378,49.552634302044126,40.43969559250917,48.13133591135594
39.79500245850336,51.08231313758195,40.29350782729577,49.66757203148333,40.79201319608818,48.252830925384714
40.107773680208915,51.19488614539404,40.625210364618,49.78695884697706,41.14264704902708,48.37903154856008
40.41896239917519,51.31162863240074,40.95524740835223,49.91077232680334,41.491532417529264,48.50991602120594
40.72850231044443,51.43251733345893,41.28355339650589,50.03899004924021,41.83860448256734,48.64546276502149
41.03632720489837,51.55752880648552,41.61006276708645,50.17158959256568,42.183798329274524,48.78565037864584
41.342370979788704,51.68663943727415,41.934709958101415,50.30854853505781,42.527048936414126,48.93045763284147
41.6465676491964,51.8198254447062,42.25742940755825,50.44984445499463,42.8682911659201,49.07986346528307
41.94885135442448,51.95706288637072,42.578155553464434,50.59545493065414,43.20745975250439,49.23384697493756
42.24915637432812,52.098327664611176,42.89682283382744,50.7453575403144,43.54448929332676,49.39238741601763
42.547417135583224,52.243595533017256,43.21336568665472,50.899529862253445,43.87931423772621,49.555464191489634
42.84356822289081,52.3928421033826,43.52771854995376,51.05794947474925,44.21186887701671,49.7230568461159
43.13754438911484,52.54604285315141,43.839815861732056,51.22059395607992,44.542087334349276,49.89514505900842
43.4292805653458,52.70317313337702,44.14959205999707,51.38744088452346,44.86990355464834,50.07170863566989
43.71871187087962,52.864208177217634,44.45698158275629,51.5584678383579,45.19525129463296,50.252727499498164
44.00577362309935,53.02912310899536,44.76191886801717,51.733652395861256,45.51806411293499,50.438181682727155
44.29040134724233,53.19789295384489,45.06433835378716,51.912972135311534,45.838275360331984,50.628051316778176
44.57253078603242,53.37049264797931,45.36417447807377,52.096404634986825,46.155818170115126,50.82231662199434
44.852097909152064,53.54689704959937,45.66136167888448,52.283927473165136,46.4706254486169,51.0209578967309
45.12903892252567,53.72708095047386,45.95583439422678,52.4755182281245,46.78262986592788,51.22395550577514
45.40329027738135,53.911019088217074,46.2475270621081,52.67115447814295,47.091763846834844,51.43128986806883
45.674788679052554,54.09868615928815,46.536374120535946,52.870813801498514,47.39795956201934,51.64294144370888
45.943471095477236,54.2900568327362,46.82231000751775,53.07447377646919,47.701148919558264,51.85889072020218
46.209274765347594,54.485105764712706,47.10526916106104,53.282111981333045,48.00126355677448,52.079118197953385
46.47213720585736,54.683807613769766,47.3851860191733,53.49370599436814,48.298234832489236,52.30360437496652
46.731996219989654,54.88613705696007,47.66199501986194,53.70923339385246,48.59199381973423,52.53232973074485
46.98878990328325,55.0920688067506,47.93563060113448,53.92867175806404,48.882471298985706,52.76527470937748
47.24245665000943,55.30157762875703,48.20602720099836,54.151998665280885,49.1695977519873,53.00241970180474
47.49293515868815,55.51463836030165,48.473119257461086,54.37919169378108,49.453303356234024,53.24374502726051
47.74021854913383,55.73127403856741,48.736841208530144,54.61022842184265,49.73346386792646,53.489182805117885
47.98456834990376,55.95171288967192,48.99715573198099,54.84506624613208,50.00974311405822,53.73841960259224
48.22637610812193,56.17612556704409,49.25415304423725,55.083571417544206,50.281929980352565,53.991017268044324
48.46581872378029,56.404446329283516,49.50795934977295,55.32558446803546,50.55009997576562,54.2467226067874
48.70300310144988,56.63654540852528,49.75870085517376,55.570945928053206,50.81439860889763,54.50534644758113
48.93803541694445,56.87229041279042,50.00650376702541,55.81949632804484,51.07497211710636,54.766702243299264
49.17102140755546,57.11154645087579,50.25149429191351,56.07107619845769,51.33196717627156,55.030605946039586
49.4020666324047,57.35417626849501,50.49379863642376,56.32552606973913,51.585530640442826,55.29687587098324
49.6312767071373,57.60004039495852,50.7335430071418,56.582686472336505,51.83580930714629,55.56533254971449
49.85875751369942,57.8489972964923,50.97085361065333,56.8423979366972,52.082949707607234,55.83579857690211
50.08461538635103,58.10090353277929,51.20585665354408,57.104500993268616,52.32709792073713,56.10809845375794
50.30895727536594,58.35561391378544,51.43867834239963,57.36883617249804,52.568399409433326,56.382058431210645
50.53189089007597,58.61298165438386,51.66944488380573,57.63524400483288,52.80699887753549,56.657506355281896
50.75352482304024,58.87285852471046,51.898282484348,57.90356502072048,53.043040145655766,56.9342715167305
50.973968657179526,59.13509499456451,52.12531735061213,58.17363975060823,53.27666604404473,57.21218450665195
51.19333305771466,59.399540370501335,52.350675689183824,58.44530872494349,53.50801832065299,57.49107707938564
51.411729850708,59.666042924557594,52.57448370664874,58.71841247417362,53.737237562589485,57.77078202378964
51.62927208992964,59.934450013794105,52.79686760959252,58.992791528745954,53.96446312925539,58.0511330436978
51.84607411366795,60.20460819004499,53.01795360460084,59.26828641910785,54.18983309553373,58.33196464817071
52.06225159298414,60.47636329942629,53.237867898259445,59.54473767570674,54.41348420353475,58.613112051987194
52.27792157277746,60.749560571283666,53.45673669715397,59.82198582898998,54.635551821530484,58.894411086696294
52.49320250688568,61.02404469635287,53.674686207870046,60.099871409404855,54.85616990885441,59.17569812245684
52.70821428829846,61.29965989397101,53.89184263699341,60.37823494739877,55.07547098568836,59.45681000082652
52.92307827541169,61.57624996821619,54.10833219110966,60.65691697341907,55.29358610680763,59.737583978621956
53.137917315099116,61.85365835286904,54.32428107680459,60.9357580179132,55.51064483851006,60.01785768295736
53.35285576322344,62.131728145088864,54.53981550066377,61.214598611328455,55.7267752381041,60.297469077568046
53.568019503057954,62.41030212768137,54.75506166927291,61.49327928411219,55.94210383548787,60.57625644054301
53.783535961930035,62.68922277980463,54.97014578921769,61.77164056671178,56.15675561650534,60.85405835361893
53.99953412624278,62.96833227592566,55.18519406708378,62.04952298957461,56.37085400792478,61.13071370322356
54.21614455486601,63.247472472795955,55.40033270945687,62.326767083148056,56.584520864047725,61.406061693500156
54.43349939072104,63.52648488417165,55.61568792292258,62.6032133778794,56.797876455124126,61.67994187158715
